year,topic_0_words,file_name
2011.0,"[('court', 0.012235723), ('judges', 0.009662079), ('judiciary', 0.005225946), ('judge', 0.004759376), ('judicial', 0.004133096), ('justice', 0.0033984743), ('courts', 0.0028446456)]",lsd_0103_vii_2011
2011.0,"[('children', 0.010029387), ('maintenance', 0.007533999), ('management', 0.0067002657), ('operation', 0.0065607247), ('building', 0.005991829), ('acquisition', 0.0049305507), ('juvenile', 0.0049192314), ('land', 0.004405665)]",lsd_0103_vii_2011
2011.0,"[('turmeric', 0.006344447), ('food', 0.0048245485), ('price', 0.0046652197), ('steps', 0.0043736026), ('project', 0.0043243426), ('affairs', 0.0036849717)]",lsd_0103_vii_2011
2011.0,"[('price', 0.011629802), ('price', 0.008165302), ('food', 0.008005849), ('rise', 0.0071276426), ('inflation', 0.0051746396), ('poor', 0.0029336002), ('common', 0.0028511307), ('commodities', 0.0028375122), ('air', 0.0027989612)]",lsd_0103_vii_2011
2011.0,"[('bebdi', 0.0044433246), ('affairs', 0.004390722), ('food', 0.003976914)]",lsd_0103_vii_2011
2011.0,"[('institute', 0.008807882), ('technology', 0.008221126), ('commission', 0.0047555137), ('road', 0.00427345), ('reasons', 0.004166051)]",lsd_0103_vii_2011
2011.0,"[('iits', 0.006579956), ('education', 0.0048189093), ('jbe', 0.0040079383), ('institutions', 0.003941157), ('technology', 0.0033204122), ('institutes', 0.0030599914), ('students', 0.0030173925), ('muslims', 0.0029495275)]",lsd_0103_vii_2011
2011.0,"[('games', 0.007311604), ('railway', 0.005749275), ('international', 0.00483983), ('honble', 0.003926282), ('affairs', 0.003420476), ('station', 0.0033680638), ('rubber', 0.0033495536), ('agriculture', 0.0031035305), ('commonwealth', 0.0029633779)]",lsd_0103_vii_2011
2011.0,"[('punjab', 0.006414031), ('language', 0.0047397064), ('bank', 0.0035510117)]",lsd_0103_vii_2011
2011.0,"[('sri', 0.0029402878), ('price', 0.002530992), ('rural', 0.0021551829), ('lanka', 0.0020151867), ('growth', 0.0018646425), ('price', 0.0018123343), ('agriculture', 0.0017720138)]",lsd_0103_vii_2011
2011.0,"[('gsr', 0.008604759), ('imx', 0.006518714), ('certain', 0.006500069), ('telangana', 0.005551844), ('making', 0.0052049938)]",lsd_0103_vii_2011
2011.0,"[('railway', 0.014183119), ('railway', 0.010479733), ('train', 0.006605), ('train', 0.004726693), ('honble', 0.0035819698), ('bes', 0.0031026811), ('mumbai', 0.0030244973)]",lsd_0103_vii_2011
2011.0,"[('women', 0.0075311456), ('food', 0.005046732), ('finance', 0.002544874), ('agriculture', 0.0024340372), ('beva', 0.002396798), ('poor', 0.0023559632), ('womens', 0.0023089605), ('reservation', 0.0021639606)]",lsd_0103_vii_2011
2011.0,"[('finance', 0.0054133073), ('development', 0.0044634505), ('agriculture', 0.0035414104), ('ben', 0.0029993479), ('education', 0.0026989833), ('poor', 0.002433343)]",lsd_0103_vii_2011
2011.0,"[('railway', 0.01952604), ('train', 0.007568442), ('railway', 0.0068747355), ('train', 0.0062784497), ('station', 0.006116695), ('bes', 0.0036507172)]",lsd_0103_vii_2011
2011.0,"[('growth', 0.008954064), ('inflation', 0.006802279), ('price', 0.0055234204), ('food', 0.004743436), ('economy', 0.004519495)]",lsd_0103_vii_2011
2011.0,"[('bank', 0.009676835), ('bank', 0.0073068305), ('subsidiary', 0.003623885), ('organs', 0.0031754589), ('organ', 0.0026745591)]",lsd_0103_vii_2011
2011.0,"[('countries', 0.006153784), ('affairs', 0.005483723), ('china', 0.005477405), ('foreign', 0.0048871506), ('world', 0.004683203), ('external', 0.0046067466), ('policy', 0.0045453324), ('pakistan', 0.004525367)]",lsd_0103_vii_2011
2011.0,"[('idbi', 0.0071635367), ('corporation', 0.0059453133), ('employment', 0.00550124)]",lsd_0103_vii_2011
2011.0,"[('anna', 0.008333556), ('parliament', 0.0059777275), ('hazare', 0.0055235084), ('corruption', 0.0050802017), ('police', 0.004466597), ('lokpal', 0.004115874)]",lsd_0103_vii_2011
2011.0,"[('education', 0.008680829), ('institutes', 0.006621377), ('technology', 0.005959559), ('institutions', 0.0050465725), ('bihar', 0.004137003), ('students', 0.0035798168), ('motion', 0.0033808437)]",lsd_0103_vii_2011
2011.0,"[('ganga', 0.009857004), ('goa', 0.003447594), ('rivers', 0.003090683), ('land', 0.0029434497), ('flow', 0.0026246042)]",lsd_0103_vii_2011
2011.0,"[('academy', 0.00428188), ('research', 0.0041115796), ('science', 0.0035614073), ('scientific', 0.0031001777), ('wikileaks', 0.0029708743), ('point', 0.0029661015), ('vxj', 0.0029311222)]",lsd_0103_vii_2011
2011.0,"[('railway', 0.0029206178), ('rail', 0.002635254), ('motion', 0.0025588078), ('railway', 0.0023922594), ('children', 0.002224543)]",lsd_0103_vii_2011
2011.0,"[('reasons', 0.00664518), ('institute', 0.006254871)]",lsd_0103_vii_2011
2011.0,"[('science', 0.005755492), ('academy', 0.0046568494), ('csir', 0.003973992), ('tiruvannamalai', 0.003378229), ('motion', 0.0032652086), ('technology', 0.0031425825), ('research', 0.0030552745)]",lsd_0103_vii_2011
2011.0,"[('lokpal', 0.008351576), ('corruption', 0.006424249), ('reddy', 0.0025892921), ('ram', 0.0025659173), ('yadav', 0.0025544874)]",lsd_0103_vii_2011
2011.0,"[('molasses', 0.00858407), ('department', 0.0068117618), ('bdx', 0.006578467), ('sugarcane', 0.0050198273), ('production', 0.0049402425), ('sugar', 0.0040466976), ('record', 0.0040465714), ('various', 0.0035821295)]",lsd_0103_vii_2011
2011.0,"[('affairs', 0.0042887595), ('yadav', 0.004192745), ('lal', 0.0037161529), ('development', 0.0029961488), ('mohan', 0.0028368963), ('prasad', 0.0027020692), ('kumari', 0.0025318207), ('patel', 0.0024267412)]",lsd_0103_vii_2011
2011.0,"[('bank', 0.012359789), ('bank', 0.01235973), ('bes', 0.004690396), ('merger', 0.0038325363), ('banking', 0.003329073), ('indore', 0.00295242), ('ben', 0.002726979), ('tobacco', 0.002707482)]",lsd_0103_vii_2011
2011.0,"[('centre', 0.009118135), ('room', 0.00807065), ('thereon', 0.0066369353)]",lsd_0103_vii_2011
2011.0,"[('institute', 0.013644559), ('antidumping', 0.010583931)]",lsd_0103_vii_2011
2011.0,"[('imx', 0.006879531), ('rao', 0.004327371), ('power', 0.004198237), ('back', 0.004096921)]",lsd_0103_vii_2011
2011.0,"[('mohan', 0.0061202627), ('yadav', 0.0037563033), ('factories', 0.0034117443), ('lal', 0.0030556929), ('ram', 0.0029972724), ('sugar', 0.0028071664)]",lsd_0103_vii_2011
2011.0,"[('reasons', 0.012165874), ('university', 0.0057143676)]",lsd_0103_vii_2011
2014.0,"[('flood', 0.004398884), ('due', 0.0024628853), ('drought', 0.0024578865), ('insurance', 0.0024357801), ('tamil', 0.002351513), ('agriculture', 0.0021826993), ('steps', 0.002169617)]",lsd_0108_16_ii_2014
2014.0,"[('rules', 0.0037767063), ('odisha', 0.0037192125), ('land', 0.002824596)]",lsd_0108_16_ii_2014
2014.0,"[('observations', 0.008448599), ('action', 0.006216232), ('science', 0.006106811)]",lsd_0108_16_ii_2014
2014.0,"[('mahajan', 0.0061939163), ('chair', 0.005358512), ('opposition', 0.0052173375), ('beij', 0.005065007), ('women', 0.004603127)]",lsd_0108_16_ii_2014
2014.0,"[('sebi', 0.007807072), ('investors', 0.004013487), ('vxj', 0.0033262933), ('scheme', 0.0028231891)]",lsd_0108_16_ii_2014
2014.0,"[('regulations', 0.008886152)]",lsd_0108_16_ii_2014
2014.0,"[('affairs', 0.0039116153), ('supriya', 0.0025734876), ('rule', 0.0024842839), ('reddy', 0.0022521669), ('north', 0.0022196046), ('patel', 0.0021457106), ('ram', 0.00210616)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.008975137), ('railway', 0.004486786), ('train', 0.004263265), ('passenger', 0.003261407), ('rajya', 0.0030475962), ('land', 0.0025499056)]",lsd_0108_16_ii_2014
2014.0,"[('company', 0.0042663277), ('women', 0.0042038565), ('bbdi', 0.003589621), ('motion', 0.0033063996), ('rules', 0.0031630525)]",lsd_0108_16_ii_2014
2014.0,"[('disaster', 0.005055759), ('natural', 0.0030704334), ('floods', 0.0027727732), ('labour', 0.002283008), ('home', 0.002235224)]",lsd_0108_16_ii_2014
2014.0,"[('development', 0.0049768346), ('region', 0.0030793159), ('technology', 0.0030547827), ('infrastructure', 0.0029355248), ('committed', 0.0026108457), ('investment', 0.0025319594), ('steps', 0.0023811532)]",lsd_0108_16_ii_2014
2014.0,"[('price', 0.010286409), ('rise', 0.0065990197), ('price', 0.0051768436), ('food', 0.0049036043), ('design', 0.004510665), ('inflation', 0.0043792343), ('institute', 0.0031027414), ('commodities', 0.0027791273)]",lsd_0108_16_ii_2014
2014.0,"[('payment', 0.00464374), ('tamil', 0.004234493), ('scheme', 0.0036541189), ('fishermen', 0.0033412904), ('programme', 0.0031073797), ('finance', 0.003075119), ('work', 0.002623085)]",lsd_0108_16_ii_2014
2014.0,"[('land', 0.020030716), ('building', 0.019467298), ('operation', 0.018040791), ('maintenance', 0.017122138), ('management', 0.016322112), ('acquisition', 0.01423759), ('haryana', 0.006400162)]",lsd_0108_16_ii_2014
2014.0,"[('tamil', 0.0028278355), ('xxp', 0.0023748288), ('get', 0.0022950938), ('hope', 0.0022907378), ('vxj', 0.0022115288)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.0033289038), ('fiscal', 0.002617029), ('supplementary', 0.0025410505), ('research', 0.0024876709), ('growth', 0.0024127914), ('development', 0.0024087692)]",lsd_0108_16_ii_2014
2014.0,"[('rules', 0.0045098183)]",lsd_0108_16_ii_2014
2014.0,"[('vxj', 0.003981418), ('policy', 0.0030855762), ('development', 0.0027636427), ('power', 0.0022581895), ('poverty', 0.0021396012), ('women', 0.0020364556)]",lsd_0108_16_ii_2014
2014.0,"[('himalayan', 0.0046228813), ('railway', 0.003939952), ('areas', 0.003344254), ('medical', 0.0032152294), ('health', 0.0030113205)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.007842637), ('railway', 0.0060695885), ('train', 0.0041423915), ('passenger', 0.003568043), ('passengers', 0.0033095842), ('claims', 0.0029178124), ('due', 0.0027115783), ('matter', 0.0025453342), ('compensation', 0.00247426), ('accidental', 0.0024693948)]",lsd_0108_16_ii_2014
2014.0,"[('coal', 0.0063732686), ('land', 0.004562751), ('management', 0.00412118), ('building', 0.0037179373), ('operation', 0.003238838), ('power', 0.00299189), ('certain', 0.0028515216)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.010099357), ('technology', 0.008266221), ('institute', 0.0063679484), ('weekly', 0.0056464886), ('train', 0.005572717)]",lsd_0108_16_ii_2014
2014.0,"[('court', 0.015727386), ('judges', 0.011751666), ('justice', 0.010055979), ('judiciary', 0.009509866), ('commission', 0.009242599)]",lsd_0108_16_ii_2014
2014.0,"[('reddy', 0.016365694), ('motion', 0.008871505), ('chair', 0.008389203), ('reorganisation', 0.007630653)]",lsd_0108_16_ii_2014
2014.0,"[('communal', 0.0027577425), ('commission', 0.0023902429), ('ram', 0.002223368), ('yadav', 0.0021477076)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.016455954), ('train', 0.007258142), ('railway', 0.0066633946), ('train', 0.0053131375), ('project', 0.0037813657), ('honble', 0.003502699), ('kerala', 0.0034476877), ('station', 0.003434279), ('work', 0.0029213391)]",lsd_0108_16_ii_2014
2014.0,"[('women', 0.0065656784), ('apprentices', 0.004591827), ('children', 0.003320136), ('jhb', 0.0032945857), ('training', 0.003125516), ('labour', 0.0025027527)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.017969968), ('railway', 0.009665166), ('train', 0.0065669455), ('train', 0.0061315135), ('rail', 0.004050277), ('honble', 0.0033895848), ('station', 0.0033816423), ('stations', 0.0033217235)]",lsd_0108_16_ii_2014
2014.0,"[('scheme', 0.0040307525), ('premises', 0.0038204342), ('court', 0.0037428979), ('notice', 0.0032979744), ('food', 0.0029374498), ('order', 0.0026749442)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.0077133076), ('tamil', 0.002502503), ('scheme', 0.002176782), ('upa', 0.0021429167), ('fiscal', 0.002130008), ('growth', 0.0021272968), ('development', 0.0021055222), ('tax', 0.0020374125)]",lsd_0108_16_ii_2014
2014.0,"[('colonies', 0.0031874743), ('capital', 0.0027923086), ('company', 0.0027909386), ('development', 0.0024717776), ('land', 0.0024223921), ('provisions', 0.002399906)]",lsd_0108_16_ii_2014
2014.0,"[('railway', 0.010485424), ('percent', 0.0053827595), ('railway', 0.0038975922), ('development', 0.0033483722), ('action', 0.0031337962)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.00526847), ('development', 0.0035384537), ('growth', 0.0027345875), ('rural', 0.0025288928), ('honble', 0.0025191815), ('power', 0.0023557914), ('areas', 0.0022726734), ('tax', 0.0022088082), ('vxj', 0.002197668), ('nda', 0.002067891)]",lsd_0108_16_ii_2014
2014.0,"[('company', 0.005749137), ('company', 0.0033439642), ('business', 0.0027339184), ('whether', 0.0022561413), ('education', 0.0021882888)]",lsd_0108_16_ii_2014
2014.0,"[('telangana', 0.01678526), ('hyderabad', 0.01319892), ('mandals', 0.010672188), ('part', 0.008333234), ('development', 0.004289001), ('region', 0.0035658802)]",lsd_0108_16_ii_2014
2014.0,"[('himalayan', 0.0041326038), ('finance', 0.003647663), ('tax', 0.003444326), ('development', 0.0033652738), ('vxj', 0.003265888), ('support', 0.0027166237), ('defence', 0.002668336)]",lsd_0108_16_ii_2014
2014.0,"[('scheme', 0.006382336), ('work', 0.0037882214), ('price', 0.0031959286), ('land', 0.0030287064), ('tamil', 0.0027941028), ('development', 0.002699124)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.0052345456), ('institute', 0.0045785345), ('upa', 0.003950356), ('west', 0.0035796582), ('fishermen', 0.003404922), ('centre', 0.003331236), ('reasons', 0.0032447984)]",lsd_0108_16_ii_2014
2014.0,"[('rural', 0.0053837397), ('scheme', 0.0037101738), ('development', 0.0033183983), ('bank', 0.0029902195), ('work', 0.0027063699)]",lsd_0108_16_ii_2014
2014.0,"[('drugs', 0.007587666), ('motion', 0.0074653253), ('development', 0.0059340936), ('narcotic', 0.0055655646), ('substances', 0.0054715495), ('rule', 0.004618607), ('substituted', 0.004506283), ('meena', 0.004279287)]",lsd_0108_16_ii_2014
2014.0,"[('gas', 0.004738391), ('natural', 0.004187202), ('petroleum', 0.0039321873)]",lsd_0108_16_ii_2014
2014.0,"[('environment', 0.007818679), ('forest', 0.006419047), ('forests', 0.0045290063), ('environmental', 0.0039482554), ('pollution', 0.0035213418), ('areas', 0.003271544), ('development', 0.0031416412), ('union', 0.0023687247), ('air', 0.0020500987)]",lsd_0108_16_ii_2014
2014.0,"[('bank', 0.009686249), ('rural', 0.006310317), ('capital', 0.0027022504), ('railway', 0.002640646), ('regional', 0.0025845745)]",lsd_0108_16_ii_2014
2014.0,"[('road', 0.013547045), ('roads', 0.006661431), ('development', 0.0045359735), ('transport', 0.0036810208), ('project', 0.003438678)]",lsd_0108_16_ii_2014
2014.0,"[('land', 0.015663415), ('management', 0.014854965), ('operation', 0.014509139)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.008285769), ('tax', 0.007506486), ('much', 0.003293994), ('already', 0.0022302268), ('railway', 0.0022061046), ('cooperative', 0.0020287475), ('income', 0.0020253698), ('growth', 0.0018938726)]",lsd_0108_16_ii_2014
2014.0,"[('affairs', 0.0053776987), ('yadav', 0.0038095394), ('development', 0.0037579802), ('ram', 0.0031098106), ('reddy', 0.0029517694), ('north', 0.0027880894), ('xsx', 0.0025836031)]",lsd_0108_16_ii_2014
2014.0,"[('finance', 0.004501086), ('pension', 0.003835201), ('arun', 0.003336002), ('penalty', 0.0028722552), ('jaitley', 0.0028178906), ('matter', 0.0027937747)]",lsd_0108_16_ii_2014
2014.0,"[('students', 0.0033235415), ('institutes', 0.0029264088), ('institutions', 0.00270904)]",lsd_0108_16_ii_2014
2014.0,"[('comment', 0.0048856866), ('university', 0.004388966), ('black', 0.0043200105), ('education', 0.0034633523), ('opposition', 0.003211651), ('back', 0.0025655995)]",lsd_0108_16_ii_2014
2014.0,"[('black', 0.006972368), ('castes', 0.00533573), ('scheduled', 0.0047584204), ('back', 0.004181825), ('court', 0.004057122), ('tax', 0.00316517)]",lsd_0108_16_ii_2014
2014.0,"[('workers', 0.0065754214), ('labour', 0.0058887787), ('bbdi', 0.0037831808), ('establishments', 0.0031800056), ('certain', 0.0027783338), ('returns', 0.0027725354)]",lsd_0108_16_ii_2014
2014.0,"[('institute', 0.0034004871), ('capital', 0.002845131), ('finance', 0.0028277554), ('development', 0.00251008)]",lsd_0108_16_ii_2014
2014.0,"[('drought', 0.009619085), ('flood', 0.00483678), ('floods', 0.0041269828), ('affected', 0.003992964), ('rainfall', 0.0039887587), ('natural', 0.0039297906), ('areas', 0.0034476414), ('area', 0.0029853664), ('due', 0.0029204402)]",lsd_0108_16_ii_2014
2014.0,"[('women', 0.01463655), ('children', 0.006712409), ('power', 0.0052708113), ('jhb', 0.00426164), ('cases', 0.003919482), ('violence', 0.002806299), ('woman', 0.0025824574), ('jute', 0.0025575666)]",lsd_0108_16_ii_2014
2014.0,"[('set', 0.0058938004), ('tax', 0.0055358973), ('finance', 0.00506128), ('development', 0.0049315537), ('duty', 0.0037264128), ('growth', 0.0034142311), ('percent', 0.0033298598), ('scheme', 0.0031598122)]",lsd_0108_16_ii_2014
2014.0,"[('coal', 0.014856585), ('power', 0.0037352277), ('motion', 0.003550112), ('matters', 0.0031865344)]",lsd_0108_16_ii_2014
2014.0,"[('rivers', 0.0069471127), ('project', 0.0058019734), ('resources', 0.0048592496), ('ganga', 0.0040456913), ('tamil', 0.0031857437), ('ground', 0.0028236734), ('areas', 0.0023719082), ('irrigation', 0.002371347), ('vxj', 0.0023415382)]",lsd_0108_16_ii_2014
2014.0,"[('drought', 0.0040172157), ('amendments', 0.0035391457), ('certain', 0.0034174437)]",lsd_0108_16_ii_2014
2014.0,"[('mills', 0.008222678), ('land', 0.0056978334), ('ntc', 0.005660244), ('undertakings', 0.0032547575), ('court', 0.0031792223), ('workers', 0.0028835759), ('support', 0.002800363)]",lsd_0108_16_ii_2014
2014.0,"[('disaster', 0.0047314074), ('ships', 0.003476942), ('sea', 0.003297035), ('shipping', 0.0030897835), ('ship', 0.0030107407), ('management', 0.0027368758), ('international', 0.0024953312), ('could', 0.0023681226)]",lsd_0108_16_ii_2014
2014.0,"[('students', 0.0064862543), ('institutions', 0.0061941664), ('planning', 0.0061453115), ('education', 0.0057443483), ('cities', 0.004739151), ('institutes', 0.0038799406), ('school', 0.0035230871), ('development', 0.003087894)]",lsd_0108_16_ii_2014
2014.0,"[('bharatiya', 0.043149497), ('dal', 0.006529088), ('dravida', 0.0061940015), ('kazhagam', 0.0055984836), ('trinamool', 0.00553777), ('munnetra', 0.0053586676), ('anna', 0.004496765)]",lsd_0108_16_ii_2014
2014.0,"[('medical', 0.0057585766), ('bbd', 0.005295652), ('encephalitis', 0.0052666743), ('health', 0.003569311), ('bengal', 0.0034429117), ('disease', 0.0028663224)]",lsd_0108_16_ii_2014
2014.0,"[('acts', 0.0045568594), ('commission', 0.004141992), ('affected', 0.0033867627), ('land', 0.0029216371), ('done', 0.0026302368), ('odisha', 0.002603014)]",lsd_0108_16_ii_2014
2014.0,"[('project', 0.0060000587), ('rules', 0.004974101), ('development', 0.004761105), ('tamil', 0.0041283234), ('khadi', 0.004025865), ('service', 0.003995933)]",lsd_0108_16_ii_2014
2014.0,"[('affirmation', 0.011756551), ('kannada', 0.0073311687), ('gujarati', 0.0059652743), ('bengali', 0.005324629), ('odia', 0.0041036652)]",lsd_0108_16_ii_2014
2013.0,"[('affairs', 0.0039343475), ('mohan', 0.0027242603), ('ram', 0.002565779), ('reddy', 0.0023017516), ('yadav', 0.0022520581), ('patel', 0.0021455796), ('north', 0.0020312401), ('kumari', 0.0019995563), ('lal', 0.0018995479)]",lsd_0205_1_xiii_2013
2013.0,"[('tamil', 0.004363971), ('scheme', 0.003709185), ('growth', 0.003568746), ('women', 0.0029661397), ('honble', 0.0027518827), ('sri', 0.0026424783)]",lsd_0205_1_xiii_2013
2013.0,"[('building', 0.0059935497), ('acquisition', 0.0057504172), ('land', 0.005683509), ('operation', 0.005088862), ('maintenance', 0.004964594), ('commerce', 0.0048222737), ('food', 0.0045878044), ('management', 0.0039176857)]",lsd_0205_1_xiii_2013
2013.0,"[('chemical', 0.007136702), ('back', 0.006346569), ('uttarakhand', 0.0052678003), ('fertilizers', 0.004807964), ('vidarbha', 0.0042188163), ('department', 0.0038856792), ('near', 0.0038392048), ('fertilisers', 0.0035865384)]",lsd_0205_1_xiii_2013
2013.0,"[('street', 0.015792074), ('vending', 0.008496152), ('vendors', 0.008061444), ('manual', 0.0042621917), ('aviation', 0.0040785368), ('stand', 0.003475517), ('vmc', 0.0034147077)]",lsd_0205_1_xiii_2013
2013.0,"[('mandela', 0.017116124), ('south', 0.016630448), ('nelson', 0.013596099), ('africa', 0.010173975), ('world', 0.008670514), ('fought', 0.008472944), ('grv', 0.0081834), ('apartheid', 0.007579284), ('leader', 0.007192433)]",lsd_0205_1_xiii_2013
2013.0,"[('sri', 0.020059511), ('lanka', 0.011559047), ('tamils', 0.008194731), ('tamil', 0.008160901), ('railway', 0.007903977), ('lankan', 0.0063894675), ('war', 0.0033442494), ('resolution', 0.0029311928), ('gbe', 0.0029154487)]",lsd_0205_1_xiii_2013
2013.0,"[('development', 0.0063750013), ('food', 0.0053477883), ('coal', 0.0046406444), ('tamil', 0.004317291), ('labour', 0.0041303877), ('corporation', 0.0041215)]",lsd_0205_1_xiii_2013
2013.0,"[('food', 0.0061238375), ('scheduled', 0.005352452), ('institute', 0.004718904), ('motion', 0.0042872545), ('mfp', 0.0034360394), ('security', 0.0032507817)]",lsd_0205_1_xiii_2013
2013.0,"[('railway', 0.010869837), ('train', 0.0072014425), ('women', 0.006223796), ('station', 0.004211734), ('nji', 0.0037470923), ('passengers', 0.0033260835), ('railway', 0.0033068971), ('rail', 0.0029867273)]",lsd_0205_1_xiii_2013
2013.0,"[('institute', 0.020903556), ('reasons', 0.017732268), ('shiksha', 0.012369615)]",lsd_0205_1_xiii_2013
2013.0,"[('heavy', 0.016017476), ('libraray', 0.00874161), ('understanding', 0.007868543)]",lsd_0205_1_xiii_2013
2013.0,"[('port', 0.008641255), ('trust', 0.006265302), ('amendments', 0.0052479464)]",lsd_0205_1_xiii_2013
2013.0,"[('affairs', 0.010338029), ('action', 0.008322626), ('home', 0.008064536), ('development', 0.0077566467), ('statistics', 0.00753111)]",lsd_0205_1_xiii_2013
2013.0,"[('railway', 0.024116972), ('railway', 0.0076986905), ('train', 0.0073724203), ('station', 0.005026221), ('stations', 0.0046692663), ('train', 0.0045718993), ('rail', 0.004023643), ('honble', 0.003066621)]",lsd_0205_1_xiii_2013
2013.0,"[('room', 0.00926336), ('msmetool', 0.0061926767), ('project', 0.0061846697), ('pension', 0.005539875), ('centre', 0.0054557268)]",lsd_0205_1_xiii_2013
2013.0,"[('railway', 0.016584214), ('railway', 0.0071782083), ('train', 0.006347716), ('train', 0.0049399287), ('station', 0.003922245), ('daily', 0.0038323815), ('stations', 0.0034985717)]",lsd_0205_1_xiii_2013
2013.0,"[('uncorrected', 0.0058533098), ('publication', 0.0058260015), ('figure', 0.0044781966), ('terminal', 0.003912356), ('company', 0.0038167909)]",lsd_0205_1_xiii_2013
2013.0,"[('motion', 0.006928541), ('institute', 0.006919418), ('department', 0.005415335), ('supplementary', 0.0046232613), ('railway', 0.0042111347)]",lsd_0205_1_xiii_2013
2013.0,"[('finance', 0.0052556936), ('development', 0.0028581973), ('railway', 0.0022844304), ('education', 0.0021031643), ('railway', 0.001993513)]",lsd_0205_1_xiii_2013
2013.0,"[('figure', 0.009488698), ('food', 0.005898626), ('substituted', 0.0050873267)]",lsd_0205_1_xiii_2013
2013.0,"[('institute', 0.013056115), ('bank', 0.012421898), ('management', 0.01237665), ('development', 0.009811275)]",lsd_0205_1_xiii_2013
2013.0,"[('finance', 0.0077871424), ('development', 0.0043096137), ('growth', 0.004216333), ('tamil', 0.0025348747), ('tax', 0.0025081404), ('scheme', 0.0024597805), ('health', 0.002390721)]",lsd_0205_1_xiii_2013
2013.0,"[('food', 0.004026363), ('language', 0.0034774407), ('price', 0.0033749791), ('jharkhand', 0.0033441845), ('pakistan', 0.0031602897), ('resolution', 0.003129816)]",lsd_0205_1_xiii_2013
2013.0,"[('agrahayana', 0.01855858), ('annexure', 0.01646869)]",lsd_0205_1_xiii_2013
2013.0,"[('thereon', 0.006349513), ('comments', 0.0056456197)]",lsd_0205_1_xiii_2013
2013.0,"[('land', 0.008130384), ('management', 0.0061902227), ('operation', 0.006101296), ('building', 0.005995404), ('pesticides', 0.0057216515), ('acquisition', 0.005680096), ('maintenance', 0.005621487)]",lsd_0205_1_xiii_2013
2013.0,"[('substituted', 0.011796856), ('lokpal', 0.010568575), ('university', 0.00926051), ('figure', 0.008037352)]",lsd_0205_1_xiii_2013
2013.0,"[('women', 0.0074707516), ('woman', 0.0035280865), ('criminal', 0.003261543), ('rape', 0.0025050903), ('think', 0.0022425367)]",lsd_0205_1_xiii_2013
2013.0,"[('reasons', 0.007493344), ('department', 0.00676267), ('technology', 0.006669977)]",lsd_0205_1_xiii_2013
2013.0,"[('land', 0.0065452694), ('aviation', 0.0059368904), ('acquisition', 0.0055044517), ('management', 0.0053462284), ('building', 0.0052029374), ('operation', 0.0047236667), ('bihar', 0.004589586), ('tamil', 0.0044657653)]",lsd_0205_1_xiii_2013
2013.0,"[('development', 0.0048139943), ('imi', 0.0041100252), ('plan', 0.0029750273), ('scheme', 0.0026198484), ('affairs', 0.0023142481), ('programme', 0.0022099386), ('lal', 0.0020923943), ('services', 0.0020541754)]",lsd_0205_1_xiii_2013
2013.0,"[('action', 0.00942247), ('train', 0.009279038), ('raise', 0.0069433358)]",lsd_0205_1_xiii_2013
2013.0,"[('iben', 0.007287487), ('home', 0.0045142528), ('hyderabad', 0.0043908614), ('vmc', 0.0043078545), ('nva', 0.004024446), ('place', 0.0039304467), ('incident', 0.0038274159), ('intelligence', 0.00358364), ('yesterday', 0.00315403)]",lsd_0205_1_xiii_2013
2013.0,"[('court', 0.0062712263), ('tamil', 0.006265423), ('rajya', 0.0052444017)]",lsd_0205_1_xiii_2013
2013.0,"[('land', 0.011225534), ('management', 0.010995727), ('building', 0.010629623), ('operation', 0.009960496), ('acquisition', 0.009202394), ('maintenance', 0.00910587), ('gujarat', 0.0068492857), ('mechanical', 0.005928142)]",lsd_0205_1_xiii_2013
2013.0,"[('development', 0.01274168), ('rural', 0.012573607), ('technology', 0.008957631), ('reddy', 0.008516223), ('scheduled', 0.008412197)]",lsd_0205_1_xiii_2013
2013.0,"[('bank', 0.011836574), ('gsr', 0.010815116)]",lsd_0205_1_xiii_2013
2013.0,"[('scheduled', 0.018204404), ('castes', 0.00979913), ('tribes', 0.00598905), ('tribal', 0.005460742), ('areas', 0.004217597), ('order', 0.0036415295)]",lsd_0205_1_xiii_2013
2013.0,"[('kuppusami', 0.016267128), ('banerjee', 0.013630713), ('ambica', 0.012105864)]",lsd_0205_1_xiii_2013
2013.0,"[('railway', 0.0047513074), ('passenger', 0.0033665465), ('train', 0.0028359203), ('railway', 0.002709373), ('agriculture', 0.0025686203), ('weekly', 0.0022921145)]",lsd_0205_1_xiii_2013
2013.0,"[('affairs', 0.0059867813), ('scheme', 0.0053157113)]",lsd_0205_1_xiii_2013
2013.0,"[('growth', 0.003154772), ('world', 0.0026754935), ('power', 0.0026153275), ('centre', 0.0021764908)]",lsd_0205_1_xiii_2013
